"rules","support","confidence","coverage","lift","count"
"{little} => {see}",0.0147179067865904,0.130434782608696,0.112837285363859,1.51925465838509,18
"{see} => {day}",0.0171708912510221,0.2,0.0858544562551104,1.55796178343949,21
"{day} => {see}",0.0171708912510221,0.133757961783439,0.128372853638594,1.55796178343949,21
"{see} => {away}",0.0163532297628782,0.19047619047619,0.0858544562551104,1.48377312708523,20
"{away} => {see}",0.0163532297628782,0.127388535031847,0.128372853638594,1.48377312708523,20
"{see} => {one}",0.0171708912510221,0.2,0.0858544562551104,1.27395833333333,21
"{one} => {see}",0.0171708912510221,0.109375,0.15699100572363,1.27395833333333,21
"{see} => {like}",0.0204415372035977,0.238095238095238,0.0858544562551104,1.48566569484937,25
"{like} => {see}",0.0204415372035977,0.127551020408163,0.160261651676206,1.48566569484937,25
"{see} => {upon}",0.0163532297628782,0.19047619047619,0.0858544562551104,1.17061497966021,20
"{upon} => {see}",0.0163532297628782,0.100502512562814,0.162714636140638,1.17061497966021,20
"{go} => {know}",0.0155355682747343,0.179245283018868,0.0866721177432543,1.51184124918673,19
"{know} => {go}",0.0155355682747343,0.131034482758621,0.118560915780867,1.51184124918673,19
"{go} => {little}",0.0163532297628782,0.188679245283019,0.0866721177432543,1.67213563029806,20
"{little} => {go}",0.0163532297628782,0.144927536231884,0.112837285363859,1.67213563029806,20
"{go} => {day}",0.0155355682747343,0.179245283018868,0.0866721177432543,1.39628650402596,19
"{day} => {go}",0.0155355682747343,0.121019108280255,0.128372853638594,1.39628650402596,19
"{go} => {away}",0.0171708912510221,0.19811320754717,0.0866721177432543,1.54326403076553,21
"{away} => {go}",0.0171708912510221,0.133757961783439,0.128372853638594,1.54326403076553,21
"{go} => {one}",0.0237121831561733,0.273584905660377,0.0866721177432543,1.74267885220126,29
"{one} => {go}",0.0237121831561733,0.151041666666667,0.15699100572363,1.74267885220126,29
"{go} => {like}",0.0163532297628782,0.188679245283019,0.0866721177432543,1.17731998459761,20
"{like} => {go}",0.0163532297628782,0.102040816326531,0.160261651676206,1.17731998459761,20
"{go} => {upon}",0.0212591986917416,0.245283018867925,0.0866721177432543,1.50744287475111,26
"{upon} => {go}",0.0212591986917416,0.130653266331658,0.162714636140638,1.50744287475111,26
"{know} => {little}",0.0171708912510221,0.144827586206897,0.118560915780867,1.28350824587706,21
"{little} => {know}",0.0171708912510221,0.152173913043478,0.112837285363859,1.28350824587706,21
"{know} => {day}",0.0122649223221586,0.103448275862069,0.118560915780867,0.805842301779047,15
"{day} => {know}",0.0122649223221586,0.0955414012738854,0.128372853638594,0.805842301779047,15
"{know} => {away}",0.0114472608340147,0.096551724137931,0.118560915780867,0.752119481660444,14
"{away} => {know}",0.0114472608340147,0.089171974522293,0.128372853638594,0.752119481660444,14
"{know} => {one}",0.0237121831561733,0.2,0.118560915780867,1.27395833333333,29
"{one} => {know}",0.0237121831561733,0.151041666666667,0.15699100572363,1.27395833333333,29
"{know} => {like}",0.0204415372035977,0.172413793103448,0.118560915780867,1.07582688247713,25
"{like} => {know}",0.0204415372035977,0.127551020408163,0.160261651676206,1.07582688247713,25
"{know} => {upon}",0.0237121831561733,0.2,0.118560915780867,1.22914572864322,29
"{upon} => {know}",0.0237121831561733,0.14572864321608,0.162714636140638,1.22914572864322,29
"{little} => {day}",0.0220768601798855,0.195652173913043,0.112837285363859,1.52409304901689,27
"{day} => {little}",0.0220768601798855,0.171974522292994,0.128372853638594,1.52409304901689,27
"{little} => {away}",0.0261651676206051,0.231884057971014,0.112837285363859,1.80633250253854,32
"{away} => {little}",0.0261651676206051,0.203821656050955,0.128372853638594,1.80633250253854,32
"{little} => {one}",0.0196238757154538,0.173913043478261,0.112837285363859,1.10778985507246,24
"{one} => {little}",0.0196238757154538,0.125,0.15699100572363,1.10778985507246,24
"{little} => {like}",0.0212591986917416,0.188405797101449,0.112837285363859,1.17561372375037,26
"{like} => {little}",0.0212591986917416,0.13265306122449,0.160261651676206,1.17561372375037,26
"{little} => {upon}",0.0204415372035977,0.181159420289855,0.112837285363859,1.11335663826378,25
"{upon} => {little}",0.0204415372035977,0.125628140703518,0.162714636140638,1.11335663826378,25
"{day} => {away}",0.0343417825020442,0.267515923566879,0.128372853638594,2.08389792689359,42
"{away} => {day}",0.0343417825020442,0.267515923566879,0.128372853638594,2.08389792689359,42
"{day} => {one}",0.026982829108749,0.210191082802548,0.128372853638594,1.33887340764331,33
"{one} => {day}",0.026982829108749,0.171875,0.15699100572363,1.33887340764331,33
"{day} => {like}",0.0253475061324612,0.197452229299363,0.128372853638594,1.2320616144547,31
"{like} => {day}",0.0253475061324612,0.158163265306122,0.160261651676206,1.2320616144547,31
"{day} => {upon}",0.0318887980376124,0.248407643312102,0.128372853638594,1.52664596869699,39
"{upon} => {day}",0.0318887980376124,0.195979899497487,0.162714636140638,1.52664596869699,39
"{away} => {one}",0.0237121831561733,0.184713375796178,0.128372853638594,1.17658572186837,29
"{one} => {away}",0.0237121831561733,0.151041666666667,0.15699100572363,1.17658572186837,29
"{away} => {like}",0.0335241210139002,0.261146496815287,0.128372853638594,1.62950084492396,41
"{like} => {away}",0.0335241210139002,0.209183673469388,0.160261651676206,1.62950084492396,41
"{away} => {upon}",0.0318887980376124,0.248407643312102,0.128372853638594,1.52664596869699,39
"{upon} => {away}",0.0318887980376124,0.195979899497487,0.162714636140638,1.52664596869699,39
"{one} => {like}",0.0433360588716271,0.276041666666667,0.15699100572363,1.72244366496599,53
"{like} => {one}",0.0433360588716271,0.270408163265306,0.160261651676206,1.72244366496599,53
"{one} => {upon}",0.0278004905968929,0.177083333333333,0.15699100572363,1.08830611390285,34
"{upon} => {one}",0.0278004905968929,0.170854271356784,0.162714636140638,1.08830611390285,34
"{like} => {upon}",0.0253475061324612,0.158163265306122,0.160261651676206,0.972028509896421,31
"{upon} => {like}",0.0253475061324612,0.155778894472362,0.162714636140638,0.972028509896421,31
"{away,day} => {like}",0.0106295993458708,0.30952380952381,0.0343417825020442,1.93136540330418,13
"{day,like} => {away}",0.0106295993458708,0.419354838709677,0.0253475061324612,3.26669406205054,13
"{away,like} => {day}",0.0106295993458708,0.317073170731707,0.0335241210139002,2.46993941276992,13
"{day,one} => {like}",0.0106295993458708,0.393939393939394,0.026982829108749,2.45810142238714,13
"{day,like} => {one}",0.0106295993458708,0.419354838709677,0.0253475061324612,2.67120295698925,13
"{like,one} => {day}",0.0106295993458708,0.245283018867925,0.0433360588716271,1.91070784761447,13
